8057.0,-4902.7,3678.5,2277.7,635.37,1937.3,1102.4,773.08,-691.09,935.84,-1935.3,169.99,-2307.8,678.68,-2419.5
8044.7,-4923.7,3698.2,2266.6,613.2,1937.4,1093.1,753.07,-685.56,931.13,-1942.0,182.47,-2321.5,702.93,-2423.6
8039.2,-4953.5,3722.6,2258.8,585.51,1941.0,1084.1,730.32,-679.36,927.32,-1951.4,196.49,-2336.7,727.24,-2427.8
8028.8,-4976.7,3743.2,2248.8,562.46,1941.9,1074.5,710.38,-673.66,922.47,-1958.7,209.78,-2351.2,751.31,-2432.0
8020.0,-5001.4,3764.6,2239.0,538.6,1943.4,1064.9,689.71,-667.73,917.55,-1966.4,223.28,-2366.1,775.61,-2436.1
8005.7,-5018.8,3781.6,2227.1,519.8,1941.8,1055.0,672.13,-662.52,911.71,-1971.6,235.79,-2379.9,799.27,-2440.2
7996.4,-5042.8,3802.6,2217.2,496.5,1943.3,1045.5,651.84,-656.37,906.66,-1979.1,249.29,-2395.0,823.7,-2444.7
7993.5,-5075.8,3828.5,2211.5,465.9,1949.1,1037.5,626.66,-647.63,902.2,-1990.0,265.14,-2412.5,849.55,-2450.5
7984.5,-5099.9,3849.3,2202.1,442.26,1950.8,1028.3,605.9,-640.73,896.74,-1997.7,279.18,-2428.3,874.44,-2455.5
7975.1,-5123.2,3869.6,2192.3,419.53,1952.1,1019.0,585.64,-634.0,891.08,-2004.9,292.99,-2444.1,899.31,-2460.6
7966.3,-5147.4,3890.5,2183.0,395.92,1954.0,1010.1,564.71,-626.75,885.48,-2012.6,307.11,-2460.2,924.43,-2466.0
7957.6,-5171.5,3911.2,2173.8,372.4,1956.0,1001.2,543.74,-619.35,879.8,-2020.2,321.27,-2476.5,949.68,-2471.6
7948.9,-5195.4,3931.8,2164.4,349.09,1957.9,992.32,522.84,-611.86,874.01,-2027.8,335.45,-2492.9,975.0,-2477.3
7940.2,-5219.2,3952.3,2155.2,325.9,1959.8,983.55,501.97,-604.23,868.14,-2035.4,349.69,-2509.4,1000.4,-2483.2
7931.4,-5242.8,3972.8,2145.6,303.13,1961.6,974.69,481.48,-596.79,862.32,-2042.8,363.75,-2525.9,1025.7,-2489.1
7921.3,-5264.1,3991.8,2135.0,282.53,1962.2,965.43,462.3,-589.86,855.93,-2049.2,377.32,-2542.2,1051.0,-2495.0
7911.0,-5284.7,4010.5,2124.4,262.3,1962.6,956.32,443.01,-582.74,849.28,-2055.2,390.81,-2558.8,1076.7,-2501.1
7902.0,-5307.3,4030.1,2114.7,240.37,1964.0,947.65,422.66,-574.89,842.92,-2062.2,404.95,-2575.8,1102.5,-2507.5
7890.9,-5326.5,4048.0,2103.2,221.75,1963.7,938.27,404.58,-568.37,836.2,-2067.6,417.85,-2592.1,1128.1,-2513.8
7887.6,-5357.6,4071.9,2098.5,191.6,1970.1,931.76,378.29,-556.65,830.47,-2079.0,435.43,-2611.7,1154.9,-2521.4
7878.5,-5379.4,4091.0,2088.6,170.53,1971.3,923.13,358.41,-548.72,823.79,-2085.8,449.56,-2629.0,1180.9,-2528.2
7869.7,-5401.5,4110.2,2079.0,149.25,1972.7,914.65,338.3,-540.5,817.02,-2092.6,463.9,-2646.6,1207.0,-2535.1
7859.0,-5420.8,4127.8,2067.5,131.43,1972.2,905.01,321.35,-534.16,810.14,-2097.8,476.92,-2663.1,1232.2,-2541.6
7850.4,-5443.2,4147.1,2058.3,109.53,1974.0,897.11,300.46,-525.23,803.34,-2105.1,491.54,-2681.1,1258.8,-2549.2
7840.0,-5462.3,4164.5,2047.1,91.427,1973.8,888.13,282.53,-518.08,796.16,-2110.4,504.76,-2698.4,1284.9,-2556.4
7831.2,-5483.7,4183.2,2037.2,71.22,1974.8,879.63,263.21,-510.02,789.21,-2116.9,518.85,-2716.2,1311.1,-2563.8
7822.3,-5504.9,4201.7,2027.0,51.448,1975.7,871.09,244.18,-502.08,782.23,-2123.1,532.77,-2733.9,1337.2,-2571.2
7819.0,-5534.3,4224.4,2021.7,23.408,1981.5,864.73,218.83,-490.21,776.03,-2134.1,550.28,-2754.0,1364.1,-2579.4
7795.1,-5533.0,4231.0,1998.7,26.013,1969.8,850.03,217.3,-493.01,767.42,-2128.1,554.48,-2764.6,1386.8,-2584.2
