3923.7,358.02,1508.7,1754.7,2219.1,1757.2,1722.7,488.46,257.57,229.83,-1480.2,-1642.7,-843.3,-377.13,-3981.4
3945.2,338.98,1498.8,1772.9,2213.2,1722.4,1711.7,497.15,227.7,213.18,-1465.7,-1636.7,-862.45,-365.88,-3956.6
3967.0,319.86,1488.8,1791.1,2207.4,1687.6,1700.8,505.9,197.85,196.52,-1451.2,-1630.7,-881.64,-354.69,-3931.9
3988.9,300.69,1478.7,1809.4,2201.7,1652.7,1689.8,514.78,168.02,179.78,-1436.7,-1624.7,-900.88,-343.61,-3907.2
4010.9,281.45,1468.5,1827.7,2196.1,1617.8,1678.8,523.77,138.21,162.96,-1422.2,-1618.5,-920.18,-332.64,-3882.4
4033.1,262.13,1458.2,1846.0,2190.5,1582.9,1667.7,532.84,108.4,146.12,-1407.7,-1612.3,-939.52,-321.76,-3857.6
4055.6,242.72,1447.7,1864.4,2185.0,1547.9,1656.6,542.04,78.602,129.2,-1393.2,-1606.0,-958.93,-310.98,-3832.7
4078.0,223.4,1437.1,1882.7,2179.6,1512.9,1645.2,551.63,48.967,111.83,-1378.8,-1599.2,-978.34,-300.78,-3807.4
4101.0,203.62,1426.4,1901.3,2174.3,1477.7,1634.2,561.02,19.018,94.931,-1364.1,-1593.0,-998.0,-289.85,-3782.7
4123.9,184.02,1415.6,1919.7,2169.0,1442.7,1622.9,570.54,-10.707,77.806,-1349.7,-1586.5,-1017.5,-279.49,-3757.6
4147.2,164.24,1404.6,1938.2,2163.8,1407.5,1611.6,580.35,-40.519,60.489,-1335.0,-1579.8,-1037.3,-269.18,-3732.5
4170.6,144.39,1393.4,1956.9,2158.8,1372.2,1600.2,590.32,-70.336,43.052,-1320.4,-1573.0,-1057.1,-258.99,-3707.3
4194.3,124.41,1382.1,1975.6,2153.8,1336.8,1588.7,600.48,-100.18,25.48,-1305.7,-1566.1,-1077.0,-248.92,-3681.9
4217.8,104.93,1370.3,1993.9,2149.3,1301.4,1576.6,611.03,-129.78,7.3155,-1290.9,-1558.2,-1097.2,-239.78,-3655.6
4242.0,84.667,1358.7,2012.7,2144.4,1265.9,1565.0,621.35,-159.62,-10.308,-1276.2,-1551.2,-1117.2,-229.9,-3630.2
4266.6,64.055,1347.2,2031.7,2139.5,1230.4,1553.7,631.63,-189.64,-27.703,-1261.5,-1544.5,-1137.3,-219.72,-3605.1
4291.4,43.46,1335.2,2050.9,2134.9,1194.5,1542.0,642.51,-219.69,-45.685,-1246.6,-1537.3,-1157.6,-209.96,-3579.6
4316.3,22.912,1323.0,2070.0,2130.4,1158.5,1530.2,653.61,-249.66,-63.912,-1231.6,-1529.7,-1178.1,-200.56,-3553.6
4341.5,2.2043,1310.6,2089.2,2126.1,1122.5,1518.2,664.88,-279.68,-82.25,-1216.6,-1522.0,-1198.6,-191.25,-3527.6
4367.0,-18.643,1298.0,2108.5,2121.8,1086.2,1506.2,676.36,-309.75,-100.74,-1201.6,-1514.2,-1219.4,-182.1,-3501.4
